400.0
4/4
FullName,CommonName,Len,Offset
Chord {D in octave 4 | B in octave 3 | G in octave 3 | E in octave 3} Breve,E3-minor seventh chord,8.0,8.0
Chord {D in octave 4 | B in octave 3 | G in octave 3 | E in octave 3} Breve,E3-minor seventh chord,8.0,16.0
Chord {D in octave 4 | B in octave 3 | G in octave 4 | E in octave 3} Whole,E3-minor seventh chord,4.0,24.0
Chord {B in octave 3 | G-sharp in octave 3 | G in octave 4 | D in octave 4} Whole,G#3-major-diminished tetrachord,4.0,28.0
Chord {E in octave 4 | C in octave 4 | A in octave 3 | G in octave 3} Whole,A3-minor seventh chord,4.0,32.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Half,C4-minor-second quartal tetrachord,2.0,36.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 3} Quarter,C4-minor-second quartal tetrachord,1.0,38.0
Chord {C in octave 4 | G-sharp in octave 3 | F in octave 4 | D in octave 4} Quarter,D4-half-diminished seventh chord,1.0,39.0
Chord {G in octave 3 | A in octave 4 | C in octave 4 | E in octave 4} Whole Tuplet of 12/11ths (3 2/3 QL),A4-minor seventh chord,11/3,40.0
Chord {A in octave 4 | F-sharp in octave 3 | E in octave 4 | C in octave 4} Whole,F#3-half-diminished seventh chord,4.0,131/3
Chord {E in octave 4 | C in octave 4 | B in octave 4 | G in octave 3} Whole tied to 16th (4 1/4 total QL),C4-major seventh chord,4.25,143/3
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Eighth,C4-minor-second quartal tetrachord,0.5,53.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Eighth Triplet (1/3 QL),C4-minor-second quartal tetrachord,1/3,161/3
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Eighth,C4-minor-second quartal tetrachord,0.5,54.0
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Eighth Triplet (1/3 QL),C4-minor-second quartal tetrachord,1/3,164/3
Chord {C in octave 4 | E in octave 4 | F-sharp in octave 3 | B in octave 4} Eighth,C4-minor-second quartal tetrachord,0.5,55.0
Chord {E in octave 4 | C in octave 4 | A in octave 3 | G in octave 3} Whole,A3-minor seventh chord,4.0,56.0
Chord {B in octave 4 | F-sharp in octave 3 | E in octave 4 | C in octave 4} Whole,C4-minor-second quartal tetrachord,4.0,60.0
Chord {E in octave 3 | G in octave 4 | B in octave 3 | D in octave 4} Half,E3-minor seventh chord,2.0,64.0
Chord {F in octave 3 | G-sharp in octave 3 | B in octave 3 | D in octave 4} Half Tuplet of 6/5ths (1 2/3 QL),G#3-diminished seventh chord,5/3,66.0
Chord {A in octave 4 | F-sharp in octave 3 | E in octave 4 | C in octave 4} Half,F#3-half-diminished seventh chord,2.0,70.0
