416.0
4/4
FullName,CommonName,Len,Offset
Chord {A in octave 3 | C in octave 5 | D in octave 4 | F in octave 4} Half,D4-minor seventh chord,2.0,0.0
Chord {F in octave 3 | G-sharp in octave 4 | B in octave 3 | E-flat in octave 4} Half,E-4-half-diminished seventh chord,2.0,2.0
Chord {B-flat in octave 3 | D in octave 4 | E-flat in octave 3 | G in octave 4} Half,E-3-major seventh chord,2.0,4.0
Chord {E-flat in octave 3 | G-sharp in octave 3 | A in octave 3 | C-sharp in octave 4} Half,A3-minor-second quartal tetrachord,2.0,6.0
Chord {C in octave 4 | D in octave 4 | F in octave 3 | A in octave 3} Half,D4-minor seventh chord,2.0,8.0
Chord {F in octave 3 | G-sharp in octave 4 | B in octave 3 | E-flat in octave 4} Half,E-4-half-diminished seventh chord,2.0,10.0
Chord {B-flat in octave 3 | C in octave 4 | E-flat in octave 3 | G in octave 4} Half,C4-minor seventh chord,2.0,12.0
Chord {E-flat in octave 3 | F-sharp in octave 4 | A in octave 3 | C-sharp in octave 4} Half,F#4-half-diminished seventh chord,2.0,14.0
Chord {G-sharp in octave 3 | C in octave 5 | D in octave 4 | G in octave 4} Whole,C5-minor-second quartal tetrachord,4.0,16.0
Chord {C-sharp in octave 4 | F in octave 4 | G in octave 3 | B-flat in octave 4} Half,G3-half-diminished seventh chord,2.0,20.0
Chord {C-sharp in octave 4 | E in octave 4 | G in octave 3 | B-flat in octave 4} Half,C#4-diminished seventh chord,2.0,22.0
Chord {G in octave 3 | B-flat in octave 4 | D in octave 4 | F in octave 4} Half,G3-minor seventh chord,2.0,24.0
Chord {F in octave 3 | B-flat in octave 4 | B in octave 3 | E-flat in octave 4} Half,E-4-minor-second quartal tetrachord,2.0,26.0
Chord {B-flat in octave 3 | D in octave 4 | E-flat in octave 3 | G in octave 3} Half,E-3-major seventh chord,2.0,28.0
Chord {E-flat in octave 3 | F-sharp in octave 3 | A in octave 3 | C-sharp in octave 4} Half,F#3-half-diminished seventh chord,2.0,30.0
Chord {A in octave 3 | C in octave 5 | D in octave 4 | F in octave 4} Half,D4-minor seventh chord,2.0,32.0
Chord {B in octave 3 | E-flat in octave 5 | F in octave 4 | B-flat in octave 4} Half,E-5-minor-second quartal tetrachord,2.0,34.0
Chord {B-flat in octave 3 | C in octave 5 | E-flat in octave 4 | G in octave 4} Half,C5-minor seventh chord,2.0,36.0
Chord {A in octave 3 | C-sharp in octave 4 | E-flat in octave 4 | G-sharp in octave 4} Half,A3-minor-second quartal tetrachord,2.0,38.0
Chord {C in octave 4 | D in octave 5 | F in octave 4 | A in octave 4} Half,D5-minor seventh chord,2.0,40.0
